,user_id,time,gender,age_group,spend_amount
359,1000-0012-5958-FAKE,19/06/2015 10:37,FEMALE,25-29,299
360,1000-0013-5808-FAKE,19/06/2015 01:52,FEMALE,35-39,299
361,1000-0013-7248-FAKE,19/06/2015 06:08,FEMALE,30-34,999
362,1000-0014-1519-FAKE,19/06/2015 06:41,FEMALE,25-29,2999
363,1000-0015-6417-FAKE,19/06/2015 03:40,FEMALE,18-24,999
364,1000-0015-8075-FAKE,19/06/2015 13:26,FEMALE,50-64,99
365,1000-0016-9470-FAKE,19/06/2015 06:19,FEMALE,40-49,299
366,1000-0017-2375-FAKE,19/06/2015 04:17,MALE,40-49,99
367,1000-0017-3535-FAKE,19/06/2015 11:35,FEMALE,50-64,99
368,1000-0018-3380-FAKE,19/06/2015 05:46,FEMALE,25-29,99
369,1000-0018-4745-FAKE,19/06/2015 00:51,FEMALE,25-29,1499
370,1000-0018-4745-FAKE,19/06/2015 15:01,FEMALE,25-29,399
371,1000-0018-8057-FAKE,19/06/2015 04:13,FEMALE,18-24,549
372,1000-0019-0656-FAKE,19/06/2015 18:35,FEMALE,13-17,999
373,1000-0019-0930-FAKE,19/06/2015 03:06,FEMALE,25-29,999
374,1000-0020-2373-FAKE,19/06/2015 05:29,MALE,40-49,299
375,1000-0020-3030-FAKE,19/06/2015 08:16,MALE,50-64,399
376,1000-0020-5611-FAKE,19/06/2015 21:27,FEMALE,18-24,299
377,1000-0020-9994-FAKE,19/06/2015 09:35,FEMALE,50-64,99
378,1000-0001-6283-FAKE,20/06/2015 22:10,FEMALE,40-49,99
379,1000-0002-6057-FAKE,20/06/2015 06:27,FEMALE,40-49,99
380,1000-0003-7611-FAKE,20/06/2015 10:00,FEMALE,50-64,99
381,1000-0005-1227-FAKE,20/06/2015 19:14,FEMALE,35-39,299
382,1000-0005-1651-FAKE,20/06/2015 12:23,FEMALE,25-29,399
383,1000-0006-7642-FAKE,20/06/2015 11:54,FEMALE,25-29,99
384,1000-0008-6689-FAKE,20/06/2015 08:40,FEMALE,35-39,99
385,1000-0009-7488-FAKE,20/06/2015 03:32,FEMALE,30-34,99
386,1000-0011-0394-FAKE,20/06/2015 22:52,FEMALE,25-29,299
387,1000-0011-0926-FAKE,20/06/2015 19:19,FEMALE,35-39,1499
388,1000-0013-7300-FAKE,20/06/2015 10:34,FEMALE,50-64,99
389,1000-0014-3319-FAKE,20/06/2015 00:32,MALE,35-39,1499
390,1000-0014-7553-FAKE,20/06/2015 17:32,MALE,13-17,99
391,1000-0015-0402-FAKE,20/06/2015 12:40,FEMALE,18-24,99
392,1000-0015-5205-FAKE,20/06/2015 02:32,FEMALE,18-24,99
393,1000-0015-7627-FAKE,20/06/2015 10:28,FEMALE,35-39,1999
394,1000-0016-6588-FAKE,20/06/2015 08:09,FEMALE,18-24,99
395,1000-0016-9067-FAKE,20/06/2015 22:58,MALE,25-29,999
396,1000-0017-1829-FAKE,20/06/2015 16:09,FEMALE,18-24,99
397,1000-0017-8620-FAKE,20/06/2015 06:58,FEMALE,30-34,1999
398,1000-0018-0867-FAKE,20/06/2015 06:48,FEMALE,40-49,299
399,1000-0018-3380-FAKE,20/06/2015 17:02,FEMALE,25-29,299
400,1000-0018-4745-FAKE,20/06/2015 02:19,FEMALE,25-29,999
401,1000-0018-8057-FAKE,20/06/2015 04:53,FEMALE,18-24,99
402,1000-0019-0857-FAKE,20/06/2015 01:11,FEMALE,13-17,299
403,1000-0019-1116-FAKE,20/06/2015 01:09,FEMALE,13-17,299
404,1000-0019-7534-FAKE,20/06/2015 04:34,FEMALE,50-64,299
405,1000-0000-6326-FAKE,21/06/2015 07:29,FEMALE,40-49,299
406,1000-0001-2117-FAKE,21/06/2015 07:44,FEMALE,35-39,999
407,1000-0004-0493-FAKE,21/06/2015 05:38,FEMALE,40-49,99
408,1000-0004-1582-FAKE,21/06/2015 13:52,FEMALE,35-39,99
409,1000-0005-1227-FAKE,21/06/2015 05:54,FEMALE,35-39,99
410,1000-0005-3383-FAKE,21/06/2015 11:42,MALE,40-49,999
411,1000-0006-9939-FAKE,21/06/2015 09:18,FEMALE,25-29,299
412,1000-0007-4406-FAKE,21/06/2015 01:15,FEMALE,18-24,299
413,1000-0007-7962-FAKE,21/06/2015 01:36,MALE,18-24,299
414,1000-0008-4338-FAKE,21/06/2015 00:09,FEMALE,30-34,299
415,1000-0008-5530-FAKE,21/06/2015 14:50,FEMALE,18-24,99
416,1000-0010-3025-FAKE,21/06/2015 13:57,FEMALE,18-24,399
417,1000-0010-4458-FAKE,21/06/2015 05:53,FEMALE,50-64,99
418,1000-0010-6064-FAKE,21/06/2015 01:42,FEMALE,25-29,99
419,1000-0011-0926-FAKE,21/06/2015 09:15,FEMALE,35-39,299
420,1000-0011-3798-FAKE,21/06/2015 00:04,FEMALE,40-49,299
421,1000-0012-0794-FAKE,21/06/2015 07:02,FEMALE,35-39,299
422,1000-0012-1131-FAKE,21/06/2015 06:48,FEMALE,30-34,1999
423,1000-0012-5958-FAKE,21/06/2015 16:53,FEMALE,25-29,99
424,1000-0013-5808-FAKE,21/06/2015 02:33,FEMALE,35-39,99
425,1000-0014-1519-FAKE,21/06/2015 20:07,FEMALE,25-29,1999
426,1000-0014-3574-FAKE,21/06/2015 08:48,FEMALE,40-49,99
427,1000-0014-9766-FAKE,21/06/2015 03:34,FEMALE,18-24,99
428,1000-0015-4421-FAKE,21/06/2015 02:09,FEMALE,25-29,399
429,1000-0015-8075-FAKE,21/06/2015 09:37,FEMALE,50-64,299
430,1000-0016-4715-FAKE,21/06/2015 07:08,FEMALE,18-24,399
431,1000-0016-6588-FAKE,21/06/2015 23:20,FEMALE,18-24,999
432,1000-0016-9067-FAKE,21/06/2015 18:08,MALE,25-29,99
433,1000-0017-1829-FAKE,21/06/2015 16:48,FEMALE,18-24,399
434,1000-0017-3098-FAKE,21/06/2015 06:14,FEMALE,40-49,99
435,1000-0017-6612-FAKE,21/06/2015 12:21,FEMALE,25-29,299
436,1000-0018-0952-FAKE,21/06/2015 17:28,FEMALE,18-24,999
437,1000-0018-1034-FAKE,21/06/2015 18:17,MALE,30-34,99
438,1000-0018-3380-FAKE,21/06/2015 04:13,FEMALE,25-29,99
439,1000-0018-8057-FAKE,21/06/2015 16:02,FEMALE,18-24,299
440,1000-0019-0656-FAKE,21/06/2015 04:08,FEMALE,13-17,999
441,1000-0019-7477-FAKE,21/06/2015 13:10,FEMALE,13-17,1999
442,1000-0020-4127-FAKE,21/06/2015 06:13,FEMALE,25-29,299
443,1000-0020-9921-FAKE,21/06/2015 18:06,MALE,25-29,299
444,1000-0021-1278-FAKE,21/06/2015 05:34,FEMALE,18-24,99
445,1000-0021-3171-FAKE,21/06/2015 18:42,MALE,18-24,999
446,1000-0021-7919-FAKE,21/06/2015 17:38,FEMALE,13-17,399
447,1000-0021-7927-FAKE,21/06/2015 18:15,FEMALE,40-49,299
448,1000-0002-6057-FAKE,22/06/2015 21:17,FEMALE,40-49,99
449,1000-0002-8778-FAKE,22/06/2015 01:23,FEMALE,50-64,99
450,1000-0003-5035-FAKE,22/06/2015 15:33,FEMALE,35-39,2499
451,1000-0004-1582-FAKE,22/06/2015 06:43,FEMALE,35-39,549
452,1000-0005-1227-FAKE,22/06/2015 13:41,FEMALE,35-39,99
453,1000-0005-4683-FAKE,22/06/2015 23:37,FEMALE,25-29,399
454,1000-0006-7003-FAKE,22/06/2015 17:50,FEMALE,50-64,99
455,1000-0006-7642-FAKE,22/06/2015 16:06,FEMALE,25-29,299
456,1000-0007-8143-FAKE,22/06/2015 11:13,FEMALE,40-49,99
457,1000-0007-8775-FAKE,22/06/2015 20:44,FEMALE,18-24,99
458,1000-0008-0509-FAKE,22/06/2015 11:06,FEMALE,30-34,99
459,1000-0011-3798-FAKE,22/06/2015 15:54,FEMALE,40-49,999
460,1000-0011-6634-FAKE,22/06/2015 16:02,FEMALE,13-17,299
461,1000-0011-7598-FAKE,22/06/2015 04:42,FEMALE,25-29,99
462,1000-0012-1131-FAKE,22/06/2015 23:16,FEMALE,30-34,549
463,1000-0013-1863-FAKE,22/06/2015 08:27,FEMALE,50-64,99
464,1000-0013-7248-FAKE,22/06/2015 04:55,FEMALE,30-34,399
465,1000-0014-3574-FAKE,22/06/2015 11:35,FEMALE,40-49,99
466,1000-0015-0669-FAKE,22/06/2015 19:12,MALE,18-24,1999
467,1000-0015-3029-FAKE,22/06/2015 00:59,FEMALE,18-24,99
468,1000-0015-8075-FAKE,22/06/2015 06:50,FEMALE,50-64,99
469,1000-0016-1622-FAKE,22/06/2015 03:20,FEMALE,13-17,999
470,1000-0017-1100-FAKE,22/06/2015 20:12,FEMALE,40-49,399
471,1000-0018-0068-FAKE,22/06/2015 14:49,FEMALE,25-29,999
472,1000-0018-0867-FAKE,22/06/2015 16:21,FEMALE,40-49,999
473,1000-0018-1034-FAKE,22/06/2015 12:40,MALE,30-34,399
474,1000-0018-1840-FAKE,22/06/2015 18:00,FEMALE,50-64,299
475,1000-0018-6323-FAKE,22/06/2015 10:34,FEMALE,30-34,99
476,1000-0019-7477-FAKE,22/06/2015 03:04,FEMALE,13-17,99
477,1000-0019-7534-FAKE,22/06/2015 00:34,FEMALE,50-64,999
478,1000-0020-4127-FAKE,22/06/2015 03:55,FEMALE,25-29,999
479,1000-0020-4379-FAKE,22/06/2015 22:37,MALE,25-29,99
480,1000-0020-9998-FAKE,22/06/2015 12:25,FEMALE,18-24,299
481,1000-0021-1859-FAKE,22/06/2015 05:47,MALE,40-49,999
482,1000-0021-3455-FAKE,22/06/2015 01:44,MALE,25-29,999
483,1000-0021-3786-FAKE,22/06/2015 07:26,MALE,18-24,549
484,1000-0021-4185-FAKE,22/06/2015 09:17,FEMALE,25-29,99
485,1000-0021-8310-FAKE,22/06/2015 01:56,FEMALE,30-34,299
486,1000-0021-8920-FAKE,22/06/2015 21:32,MALE,25-29,299
487,1000-0000-3628-FAKE,23/06/2015 19:22,FEMALE,40-49,999
488,1000-0001-6283-FAKE,23/06/2015 05:31,FEMALE,40-49,99
489,1000-0002-2813-FAKE,23/06/2015 19:11,FEMALE,40-49,99
490,1000-0004-1582-FAKE,23/06/2015 03:49,FEMALE,35-39,999
491,1000-0005-1651-FAKE,23/06/2015 03:11,FEMALE,25-29,99
492,1000-0005-3383-FAKE,23/06/2015 05:05,MALE,40-49,299
493,1000-0006-9589-FAKE,23/06/2015 02:15,FEMALE,25-29,99
494,1000-0006-9939-FAKE,23/06/2015 07:31,FEMALE,25-29,99
495,1000-0007-9713-FAKE,23/06/2015 12:24,FEMALE,35-39,999
496,1000-0009-6051-FAKE,23/06/2015 07:01,FEMALE,13-17,99
497,1000-0010-4458-FAKE,23/06/2015 15:00,FEMALE,50-64,99
498,1000-0010-6064-FAKE,23/06/2015 08:54,FEMALE,25-29,549
499,1000-0011-0394-FAKE,23/06/2015 16:56,FEMALE,25-29,999
500,1000-0011-0926-FAKE,23/06/2015 15:17,FEMALE,35-39,2499
501,1000-0011-6634-FAKE,23/06/2015 18:38,FEMALE,13-17,1999
502,1000-0012-4201-FAKE,23/06/2015 09:01,FEMALE,40-49,99
503,1000-0012-5415-FAKE,23/06/2015 04:44,FEMALE,40-49,99
504,1000-0013-7248-FAKE,23/06/2015 05:28,FEMALE,30-34,99
505,1000-0013-7300-FAKE,23/06/2015 06:09,FEMALE,50-64,99
506,1000-0014-2544-FAKE,23/06/2015 12:54,MALE,25-29,999
507,1000-0014-9766-FAKE,23/06/2015 00:57,FEMALE,18-24,99
508,1000-0015-7158-FAKE,23/06/2015 05:07,FEMALE,18-24,999
509,1000-0015-7386-FAKE,23/06/2015 03:14,FEMALE,40-49,299
510,1000-0016-0938-FAKE,23/06/2015 11:11,FEMALE,35-39,99
511,1000-0016-1826-FAKE,23/06/2015 14:07,FEMALE,18-24,99
512,1000-0016-5701-FAKE,23/06/2015 08:29,FEMALE,13-17,549
513,1000-0016-8271-FAKE,23/06/2015 02:20,FEMALE,40-49,299
514,1000-0017-1100-FAKE,23/06/2015 07:20,FEMALE,40-49,299
515,1000-0017-3098-FAKE,23/06/2015 00:11,FEMALE,40-49,549
516,1000-0018-0068-FAKE,23/06/2015 00:37,FEMALE,25-29,549
517,1000-0018-0952-FAKE,23/06/2015 00:06,FEMALE,18-24,399
518,1000-0018-1034-FAKE,23/06/2015 16:44,MALE,30-34,299
519,1000-0018-3380-FAKE,23/06/2015 00:01,FEMALE,25-29,1499
520,1000-0018-3380-FAKE,23/06/2015 02:10,FEMALE,25-29,99
521,1000-0018-7673-FAKE,23/06/2015 22:43,FEMALE,50-64,999
522,1000-0018-7688-FAKE,23/06/2015 13:06,MALE,50-64,299
523,1000-0019-0930-FAKE,23/06/2015 23:56,FEMALE,25-29,299
524,1000-0019-1116-FAKE,23/06/2015 22:17,FEMALE,13-17,99
525,1000-0019-5370-FAKE,23/06/2015 02:35,FEMALE,50-64,99
526,1000-0020-3030-FAKE,23/06/2015 18:08,MALE,50-64,99
527,1000-0020-4500-FAKE,23/06/2015 19:27,FEMALE,50-64,99
528,1000-0021-5041-FAKE,23/06/2015 11:34,FEMALE,18-24,4999
529,1000-0021-8920-FAKE,23/06/2015 14:44,MALE,25-29,399
530,1000-0021-9034-FAKE,23/06/2015 07:11,FEMALE,40-49,299
531,1000-0021-9326-FAKE,23/06/2015 14:42,UNKNOWN,UNKNOWN,99
532,1000-0001-2117-FAKE,24/06/2015 07:36,FEMALE,35-39,299
533,1000-0002-1887-FAKE,24/06/2015 03:33,FEMALE,25-29,99
534,1000-0002-8778-FAKE,24/06/2015 18:52,FEMALE,50-64,99
535,1000-0003-7611-FAKE,24/06/2015 03:31,FEMALE,50-64,999
536,1000-0005-3383-FAKE,24/06/2015 03:19,MALE,40-49,999
537,1000-0005-4683-FAKE,24/06/2015 14:55,FEMALE,25-29,99
538,1000-0006-7003-FAKE,24/06/2015 06:31,FEMALE,50-64,299
539,1000-0006-7642-FAKE,24/06/2015 13:54,FEMALE,25-29,999
540,1000-0006-9670-FAKE,24/06/2015 01:03,MALE,25-29,299
541,1000-0008-1332-FAKE,24/06/2015 13:40,FEMALE,18-24,1999
542,1000-0009-7080-FAKE,24/06/2015 02:47,MALE,40-49,99
543,1000-0011-8975-FAKE,24/06/2015 22:43,FEMALE,50-64,99
544,1000-0012-4201-FAKE,24/06/2015 07:02,FEMALE,40-49,99
545,1000-0012-5736-FAKE,24/06/2015 02:30,FEMALE,18-24,4999
546,1000-0013-1863-FAKE,24/06/2015 03:15,FEMALE,50-64,99
547,1000-0013-5072-FAKE,24/06/2015 05:12,UNKNOWN,UNKNOWN,299
548,1000-0013-6070-FAKE,24/06/2015 03:50,FEMALE,40-49,999
549,1000-0014-1519-FAKE,24/06/2015 03:14,FEMALE,25-29,399
550,1000-0014-3319-FAKE,24/06/2015 19:31,MALE,35-39,549
551,1000-0014-7277-FAKE,24/06/2015 15:39,FEMALE,30-34,99
552,1000-0015-0087-FAKE,24/06/2015 10:12,FEMALE,18-24,999
553,1000-0015-5205-FAKE,24/06/2015 06:09,FEMALE,18-24,99
554,1000-0015-7386-FAKE,24/06/2015 03:46,FEMALE,40-49,1499
555,1000-0016-8271-FAKE,24/06/2015 03:47,FEMALE,40-49,99
556,1000-0017-3098-FAKE,24/06/2015 06:05,FEMALE,40-49,99
557,1000-0017-3535-FAKE,24/06/2015 17:31,FEMALE,50-64,999
558,1000-0018-1840-FAKE,24/06/2015 17:17,FEMALE,50-64,549
559,1000-0018-3079-FAKE,24/06/2015 17:10,FEMALE,40-49,399
560,1000-0018-4745-FAKE,24/06/2015 04:12,FEMALE,25-29,99
561,1000-0019-1116-FAKE,24/06/2015 02:34,FEMALE,13-17,399
562,1000-0019-5510-FAKE,24/06/2015 13:40,FEMALE,18-24,99
563,1000-0020-0877-FAKE,24/06/2015 13:12,FEMALE,40-49,1499
564,1000-0020-4379-FAKE,24/06/2015 12:08,MALE,25-29,299
565,1000-0020-9984-FAKE,24/06/2015 17:17,FEMALE,13-17,99
566,1000-0020-9998-FAKE,24/06/2015 01:02,FEMALE,18-24,399
567,1000-0021-4393-FAKE,24/06/2015 19:33,FEMALE,40-49,99
568,1000-0021-7919-FAKE,24/06/2015 09:46,FEMALE,13-17,299
569,1000-0021-7927-FAKE,24/06/2015 06:22,FEMALE,40-49,999
570,1000-0021-9176-FAKE,24/06/2015 13:43,MALE,30-34,399
571,1000-0022-0022-FAKE,24/06/2015 15:14,FEMALE,13-17,549
572,1000-0022-0544-FAKE,24/06/2015 20:48,FEMALE,50-64,399
573,1000-0000-3628-FAKE,25/06/2015 05:41,FEMALE,40-49,299
574,1000-0002-1887-FAKE,25/06/2015 19:16,FEMALE,25-29,4999
575,1000-0002-8778-FAKE,25/06/2015 02:04,FEMALE,50-64,549
576,1000-0010-6064-FAKE,25/06/2015 03:22,FEMALE,25-29,299
577,1000-0011-6634-FAKE,25/06/2015 08:05,FEMALE,13-17,299
578,1000-0011-7937-FAKE,25/06/2015 12:18,FEMALE,50-64,299
579,1000-0012-5958-FAKE,25/06/2015 20:36,FEMALE,25-29,99
580,1000-0013-5999-FAKE,25/06/2015 16:16,FEMALE,50-64,99
581,1000-0013-9182-FAKE,25/06/2015 04:59,FEMALE,25-29,399
582,1000-0013-9998-FAKE,25/06/2015 05:15,FEMALE,50-64,999
583,1000-0014-1519-FAKE,25/06/2015 04:54,FEMALE,25-29,299
584,1000-0014-3574-FAKE,25/06/2015 10:20,FEMALE,40-49,299
585,1000-0016-1826-FAKE,25/06/2015 00:37,FEMALE,18-24,999
586,1000-0016-6588-FAKE,25/06/2015 22:09,FEMALE,18-24,999
587,1000-0016-7052-FAKE,25/06/2015 18:21,FEMALE,35-39,99
588,1000-0016-8271-FAKE,25/06/2015 14:16,FEMALE,40-49,999
589,1000-0016-8357-FAKE,25/06/2015 18:10,MALE,13-17,299
590,1000-0017-2375-FAKE,25/06/2015 13:32,MALE,40-49,99
591,1000-0018-3079-FAKE,25/06/2015 18:50,FEMALE,40-49,99
592,1000-0018-6323-FAKE,25/06/2015 05:16,FEMALE,30-34,99
593,1000-0018-8013-FAKE,25/06/2015 07:45,MALE,30-34,99
594,1000-0019-2908-FAKE,25/06/2015 15:41,FEMALE,40-49,99
595,1000-0019-7040-FAKE,25/06/2015 05:18,MALE,25-29,549
596,1000-0020-4379-FAKE,25/06/2015 21:54,MALE,25-29,299
597,1000-0020-6437-FAKE,25/06/2015 00:59,FEMALE,18-24,399
598,1000-0020-9797-FAKE,25/06/2015 16:01,FEMALE,18-24,299
599,1000-0002-6071-FAKE,26/06/2015 15:53,FEMALE,30-34,99
600,1000-0005-7541-FAKE,26/06/2015 20:39,FEMALE,13-17,2999
601,1000-0005-8533-FAKE,26/06/2015 10:04,FEMALE,18-24,99
602,1000-0008-0509-FAKE,26/06/2015 19:09,FEMALE,30-34,299
603,1000-0008-5530-FAKE,26/06/2015 10:09,FEMALE,18-24,999
604,1000-0011-6634-FAKE,26/06/2015 09:15,FEMALE,13-17,999
605,1000-0011-7598-FAKE,26/06/2015 04:10,FEMALE,25-29,99
606,1000-0011-8975-FAKE,26/06/2015 00:48,FEMALE,50-64,99
607,1000-0012-2224-FAKE,26/06/2015 00:59,FEMALE,50-64,999
608,1000-0012-2224-FAKE,26/06/2015 02:56,FEMALE,50-64,299
609,1000-0012-4201-FAKE,26/06/2015 04:45,FEMALE,40-49,999
610,1000-0012-7084-FAKE,26/06/2015 09:43,FEMALE,30-34,1499
611,1000-0013-1863-FAKE,26/06/2015 00:33,FEMALE,50-64,999
612,1000-0013-5999-FAKE,26/06/2015 12:43,FEMALE,50-64,99
613,1000-0013-7248-FAKE,26/06/2015 05:28,FEMALE,30-34,549
614,1000-0014-1519-FAKE,26/06/2015 12:44,FEMALE,25-29,549
615,1000-0014-3319-FAKE,26/06/2015 13:23,MALE,35-39,299
616,1000-0015-0087-FAKE,26/06/2015 13:37,FEMALE,18-24,399
617,1000-0015-3029-FAKE,26/06/2015 15:42,FEMALE,18-24,1499
618,1000-0016-6588-FAKE,26/06/2015 04:24,FEMALE,18-24,299
619,1000-0017-1100-FAKE,26/06/2015 20:03,FEMALE,40-49,299
620,1000-0017-3535-FAKE,26/06/2015 13:02,FEMALE,50-64,99
621,1000-0018-1852-FAKE,26/06/2015 06:31,FEMALE,25-29,99
622,1000-0018-8057-FAKE,26/06/2015 15:39,FEMALE,18-24,99
623,1000-0019-0857-FAKE,26/06/2015 20:09,FEMALE,13-17,299
624,1000-0019-1116-FAKE,26/06/2015 01:04,FEMALE,13-17,99
625,1000-0019-3842-FAKE,26/06/2015 23:46,MALE,18-24,299
626,1000-0019-5370-FAKE,26/06/2015 23:23,FEMALE,50-64,1999
627,1000-0019-5637-FAKE,26/06/2015 12:44,FEMALE,35-39,299
628,1000-0019-6618-FAKE,26/06/2015 04:40,FEMALE,25-29,99
629,1000-0021-3171-FAKE,26/06/2015 22:41,MALE,18-24,299
630,1000-0021-4393-FAKE,26/06/2015 08:28,FEMALE,40-49,1999
631,1000-0021-9326-FAKE,26/06/2015 00:38,FEMALE,25-29,99
632,1000-0022-0022-FAKE,26/06/2015 10:17,FEMALE,13-17,999
633,1000-0022-0544-FAKE,26/06/2015 15:09,FEMALE,50-64,1999
634,1000-0000-3628-FAKE,27/06/2015 05:34,FEMALE,40-49,399
635,1000-0002-0611-FAKE,27/06/2015 03:49,FEMALE,13-17,999
636,1000-0002-8778-FAKE,27/06/2015 14:47,FEMALE,50-64,299
637,1000-0003-5035-FAKE,27/06/2015 06:32,FEMALE,35-39,999
638,1000-0003-8902-FAKE,27/06/2015 03:16,FEMALE,40-49,1999
639,1000-0004-1582-FAKE,27/06/2015 12:09,FEMALE,35-39,1499
640,1000-0004-2408-FAKE,27/06/2015 03:04,FEMALE,18-24,1999
641,1000-0006-9939-FAKE,27/06/2015 14:42,FEMALE,25-29,999
642,1000-0009-4274-FAKE,27/06/2015 10:06,FEMALE,35-39,299
643,1000-0009-7080-FAKE,27/06/2015 09:33,MALE,40-49,99
644,1000-0010-6678-FAKE,27/06/2015 18:01,FEMALE,25-29,999
645,1000-0011-3798-FAKE,27/06/2015 05:20,FEMALE,40-49,1999
646,1000-0011-4813-FAKE,27/06/2015 06:04,FEMALE,30-34,399
647,1000-0011-6634-FAKE,27/06/2015 04:50,FEMALE,13-17,999
648,1000-0011-8958-FAKE,27/06/2015 04:09,FEMALE,35-39,299
649,1000-0013-6007-FAKE,27/06/2015 01:51,FEMALE,25-29,99
650,1000-0013-6070-FAKE,27/06/2015 04:44,FEMALE,40-49,549
651,1000-0013-9182-FAKE,27/06/2015 06:31,FEMALE,25-29,299
652,1000-0015-0402-FAKE,27/06/2015 12:35,FEMALE,18-24,99
653,1000-0015-0669-FAKE,27/06/2015 10:17,MALE,18-24,99
654,1000-0015-8075-FAKE,27/06/2015 00:25,FEMALE,50-64,99
655,1000-0015-8075-FAKE,27/06/2015 11:40,FEMALE,50-64,299
656,1000-0015-8783-FAKE,27/06/2015 21:16,FEMALE,50-64,399
657,1000-0016-0938-FAKE,27/06/2015 10:07,FEMALE,35-39,99
658,1000-0016-9470-FAKE,27/06/2015 08:32,FEMALE,40-49,999
659,1000-0017-1100-FAKE,27/06/2015 19:54,FEMALE,40-49,1499
660,1000-0017-3098-FAKE,27/06/2015 06:01,FEMALE,40-49,99
661,1000-0017-6863-FAKE,27/06/2015 02:10,FEMALE,40-49,299
662,1000-0017-8620-FAKE,27/06/2015 08:37,FEMALE,30-34,399
663,1000-0018-1852-FAKE,27/06/2015 21:51,FEMALE,25-29,99
664,1000-0019-0930-FAKE,27/06/2015 04:53,FEMALE,25-29,399
665,1000-0019-1116-FAKE,27/06/2015 01:34,FEMALE,13-17,99
666,1000-0019-3842-FAKE,27/06/2015 06:48,MALE,18-24,99
667,1000-0020-0877-FAKE,27/06/2015 00:19,FEMALE,40-49,1499
668,1000-0020-1171-FAKE,27/06/2015 01:13,FEMALE,40-49,999
669,1000-0020-2373-FAKE,27/06/2015 20:48,MALE,40-49,299
670,1000-0020-4269-FAKE,27/06/2015 18:28,FEMALE,40-49,99
671,1000-0020-4882-FAKE,27/06/2015 11:34,FEMALE,13-17,99
672,1000-0021-3786-FAKE,27/06/2015 06:46,MALE,18-24,1999
673,1000-0021-4393-FAKE,27/06/2015 09:13,FEMALE,40-49,299
674,1000-0021-7927-FAKE,27/06/2015 15:16,FEMALE,40-49,99
675,1000-0001-2117-FAKE,28/06/2015 07:57,FEMALE,35-39,99
676,1000-0002-2813-FAKE,28/06/2015 05:18,FEMALE,40-49,99
677,1000-0004-2408-FAKE,28/06/2015 12:09,FEMALE,18-24,299
678,1000-0006-9589-FAKE,28/06/2015 22:09,FEMALE,25-29,99
679,1000-0007-4406-FAKE,28/06/2015 09:15,FEMALE,18-24,1999
680,1000-0007-8775-FAKE,28/06/2015 23:03,FEMALE,18-24,2999
681,1000-0008-0509-FAKE,28/06/2015 06:00,FEMALE,30-34,299
682,1000-0008-8492-FAKE,28/06/2015 17:35,FEMALE,35-39,549
683,1000-0010-3025-FAKE,28/06/2015 14:50,FEMALE,18-24,99
684,1000-0011-0926-FAKE,28/06/2015 12:05,FEMALE,35-39,99
685,1000-0011-6634-FAKE,28/06/2015 02:35,FEMALE,13-17,299
686,1000-0011-7598-FAKE,28/06/2015 04:01,FEMALE,25-29,999
687,1000-0013-5808-FAKE,28/06/2015 07:39,FEMALE,35-39,999
688,1000-0014-7277-FAKE,28/06/2015 16:11,FEMALE,30-34,549
689,1000-0015-0402-FAKE,28/06/2015 05:50,FEMALE,18-24,299
690,1000-0016-6588-FAKE,28/06/2015 19:32,FEMALE,18-24,1999
691,1000-0016-9470-FAKE,28/06/2015 14:12,FEMALE,40-49,99
692,1000-0017-1100-FAKE,28/06/2015 07:40,FEMALE,40-49,99
693,1000-0018-0952-FAKE,28/06/2015 19:33,FEMALE,18-24,399
694,1000-0018-1840-FAKE,28/06/2015 11:05,FEMALE,50-64,99
695,1000-0018-8057-FAKE,28/06/2015 06:16,FEMALE,18-24,549
696,1000-0019-0857-FAKE,28/06/2015 17:41,FEMALE,13-17,99
697,1000-0019-1116-FAKE,28/06/2015 23:48,FEMALE,13-17,299
698,1000-0019-3842-FAKE,28/06/2015 19:59,MALE,18-24,299
699,1000-0020-4379-FAKE,28/06/2015 05:09,MALE,25-29,399
700,1000-0021-3786-FAKE,28/06/2015 21:16,MALE,18-24,99
701,1000-0021-4185-FAKE,28/06/2015 13:38,FEMALE,25-29,99
702,1000-0021-5041-FAKE,28/06/2015 18:22,FEMALE,18-24,999
703,1000-0021-8920-FAKE,28/06/2015 06:44,MALE,25-29,99
704,1000-0022-0022-FAKE,28/06/2015 21:52,FEMALE,13-17,2999
705,1000-0022-3213-FAKE,28/06/2015 13:32,FEMALE,50-64,299
706,1000-0000-3628-FAKE,29/06/2015 23:08,FEMALE,40-49,299
707,1000-0002-0611-FAKE,29/06/2015 06:02,FEMALE,13-17,99
708,1000-0002-6057-FAKE,29/06/2015 04:11,FEMALE,40-49,549
709,1000-0005-1227-FAKE,29/06/2015 22:09,FEMALE,35-39,99
710,1000-0005-4683-FAKE,29/06/2015 05:44,FEMALE,25-29,99
711,1000-0005-8533-FAKE,29/06/2015 03:03,FEMALE,18-24,999
712,1000-0006-0069-FAKE,29/06/2015 08:06,FEMALE,40-49,99
713,1000-0007-8143-FAKE,29/06/2015 23:32,FEMALE,40-49,99
714,1000-0007-8775-FAKE,29/06/2015 10:39,FEMALE,18-24,999
715,1000-0007-9713-FAKE,29/06/2015 02:01,FEMALE,35-39,999
716,1000-0008-6689-FAKE,29/06/2015 20:19,FEMALE,35-39,99
717,1000-0008-8492-FAKE,29/06/2015 04:39,FEMALE,35-39,99
